"VIX.Close","AAPL.Close","VXAPLCLS","VXAZNCLS","VXGOGCLS","GOOG.Close","AMZN.Close","GSPC.Close","Date","AAPL.Ret","AMZN.Ret","GOOG.Ret","GSPC.Ret","AAPL.Vol","AAPL.PVol","AMZN.PVol","GOOG.PVol","GSPC.PVol"
20.1,46.465,36.27,46.49,36.64,1020,1512.290039,2690.72998,321,-0.0404388370830668,-0.0522513110735803,-0.0398709447687171,-0.0167831615812402,0.0236672059560822,0.0273538679735018,0.0408223898676594,0.0260290452289763,0.0135051717143792
22.48,44.244999,41.13,47.49,36.02,1025.76001,1495.459961,2641.889893,322,-0.0489569928914131,-0.0111912583529392,0.00563118370949933,-0.0183179952226906,0.0229411262494953,0.0285590897514474,0.0405270503701457,0.0260507869542688,0.0139960031617631
20.799999,44.195,36.37,43.43,32.53,1037.609985,1516.72998,2649.929932,323,-0.00113068760497814,0.0141228627345544,0.011486166136967,0.00303866928669727,0.0232361098977604,0.0282839139343724,0.0408178070781543,0.0262274690127953,0.0140132325329791
21.52,43.072498,37.74,44.18,34.3,1023.880005,1502.060059,2632.560059,325,-0.0257269645218274,-0.00971914991722844,-0.0133206400089367,-0.00657641969315481,0.0282902444446702,0.0279652714386473,0.038943473238985,0.0241503030031903,0.0123248191680096
18.9,43.654999,35.52,40.23,30.05,1048.619995,1581.329956,2673.449951,328,0.0134331043648031,0.0514286987134467,0.0238756721223075,0.0154129756267594,0.027995800332417,0.02754564735358,0.0374872629936934,0.0228334584795193,0.0121079006626042
19.02,43.560001,34.17,38.79,30.07,1044.410034,1581.420044,2682.169922,329,-0.00217847933428628,5.69681448263637e-05,-0.00402284402922781,0.00325638447550691,0.0280170634494184,0.0275836970120942,0.0332323628944505,0.0223706894816387,0.0114896029263939
18.49,45.235001,31.93,37.49,29.04,1086.22998,1677.75,2743.790039,330,0.0377318245628797,0.0591304046367727,0.0392608018210874,0.0227140512337307,0.0264935796418167,0.0294075810105527,0.0324243351536623,0.0211869824656886,0.0123438980798482
18.790001,44.887501,32.19,37.82,29.73,1088.300049,1673.569946,2737.800049,331,-0.00771176375436244,-0.00249457302497014,0.00190392369635184,-0.00218549445983651,0.0265442804802043,0.0292661999897534,0.0323861976900787,0.0209865350842266,0.0119580563923399
18.07,44.645,32.97,37.59,28.77,1094.430054,1690.170044,2760.169922,332,-0.00541706286093824,0.00987010459359361,0.00561683838766491,0.00813754769912656,0.0341933772371954,0.0282313573838053,0.0311753598664531,0.0193234785965125,0.0118626473260349
16.440001,46.205002,26.99,32.96,26.32,1106.430054,1772.359985,2790.370117,335,0.0343457416561819,0.0474828417313899,0.0109049356419932,0.01088200168188,0.0347208996808466,0.0293602523277776,0.0315798069680722,0.0193730468141972,0.0118783771083407
20.74,44.172501,32.56,38.76,31.2,1050.819946,1668.400024,2700.060059,336,-0.0449856144781746,-0.0604468856305322,-0.051567904396582,-0.0329002286209015,0.0338397530294561,0.0273332377099388,0.0344843539585703,0.0224556523855737,0.0139217993135968
21.190001,43.68,35.64,39.72,31.46,1068.72998,1699.189941,2695.949951,338,-0.0112121147105375,0.0182865344776353,0.0169002485523366,-0.00152338812835673,0.0343507958634332,0.026919116754315,0.0342820453276285,0.022419785536599,0.0138551682392995
23.23,42.122501,39.99,43.62,33.74,1036.579956,1629.130005,2633.080078,339,-0.0363082679659654,-0.042105499137965,-0.0305442186348426,-0.0235963354400415,0.0340420409670693,0.0273392544821369,0.0355515084787439,0.0232162654417815,0.0146124521304123
22.639999,42.400002,35.92,43.76,33.38,1039.550049,1641.030029,2637.719971,342,0.00656634593703798,0.00727797808296238,0.00286118404824087,0.00176060338293826,0.0339951356737109,0.0261258470732173,0.0321846632114464,0.0217480242953389,0.0136607734026322
21.76,42.157501,35.36,43.25,31.42,1051.75,1643.23999,2636.780029,343,-0.00573578112494788,0.00134578540787533,0.0116674691454541,-0.000356409900445165,0.0340136375959226,0.026134825913146,0.0321942405993267,0.0218811919432977,0.0136733374867276
21.459999,42.275002,33.71,41.86,29.9,1063.680054,1663.540039,2651.070068,344,0.00278331381115304,0.0122779887618867,0.0112792010834903,0.00540487098738307,0.034037451596766,0.0261871778858806,0.0319730914057806,0.0218095953819218,0.013711256679219
20.65,42.737499,32.44,41.23,29.17,1061.900024,1658.380005,2650.540039,345,0.0108807894728375,-0.00310666005307514,-0.00167486554332275,-0.000199950200436838,0.0343263130398358,0.0246044152262568,0.0303722262589187,0.020986841914845,0.0131060419458645
21.629999,41.369999,35.47,44.17,30.77,1042.099976,1591.910034,2599.949951,346,-0.0325207752655503,-0.0409066507461775,-0.0188218940428353,-0.0192712123112271,0.03393426810911,0.0252661651020931,0.0316943058699263,0.0214228764160899,0.013678058426186
24.52,40.985001,38.3,48.96,33.78,1016.530029,1520.910034,2545.939941,349,-0.00934978579705037,-0.0456257122349824,-0.024842989771714,-0.0209922849220376,0.0339580091345383,0.0247908124706227,0.0329276622439327,0.022035185292029,0.0142435984715499
25.58,41.517502,36.96,48.12,34.62,1028.709961,1551.47998,2546.159912,350,0.0129089027670632,0.0199004388975563,0.0119106569890235,8.63969704001377e-05,0.0338372817011105,0.0242023925453804,0.0331295597364152,0.0217149722848517,0.0139325050496092
25.58,40.2225,37.66,48.94,35.23,1023.01001,1495.079956,2506.959961,351,-0.0316885327281744,-0.0370296134946368,-0.00555628033528155,-0.0155154591080491,0.0335079469916084,0.0244270047250661,0.0338779389684141,0.0217300655333921,0.0141159956793057
28.379999,39.2075,42.55,50.24,36.95,1009.409973,1460.829956,2467.419922,352,-0.0255584855166102,-0.0231749504667196,-0.013383296865829,-0.0158978094583739,0.0331007562151602,0.0236672059560822,0.0323243735189591,0.0201160042179801,0.0140777043864798
30.110001,37.682499,45.85,53.93,39.65,979.539978,1377.449951,2416.620117,353,-0.0396722858614131,-0.0587708090475276,-0.0300382027310855,-0.0208031206267894,0.0319462930561594,0.0229411262494953,0.0346131386926719,0.0210566091285345,0.0142127694232063
36.07,36.7075,52.58,60.07,42.72,976.219971,1343.959961,2351.100098,356,-0.026214675310074,-0.0246134774379438,-0.00339511011131677,-0.0274865726545181,0.0320541637230062,0.0232361098977604,0.0346360022383357,0.0208222485828056,0.0149714118508958
30.41,39.2925,43.31,52.48,38.36,1039.459961,1470.900024,2467.699951,358,0.0680525671133916,0.0902540239251204,0.062768647857971,0.0484031774549472,0.0285032438171447,0.0282902444446702,0.0404474410028439,0.0250998413919989,0.01905917864673
29.959999,39.037498,45.49,53.23,38.49,1043.880005,1461.640015,2488.830078,359,-0.00651098959194041,-0.00631537142132643,0.0042432350975421,0.0085262289882424,0.0285587679162351,0.027995800332417,0.0386269450244247,0.0245539010681916,0.0187823163725583
28.34,39.057499,44.11,48.97,37.87,1037.079956,1478.02002,2485.73999,360,0.000512222324236866,0.0111442645274273,-0.00653551565778621,-0.00124235395429473,0.0320432398025973,0.0280170634494184,0.0387571056473307,0.0245794894688755,0.0187280873760715
25.42,39.435001,41.61,48.45,36.61,1035.609985,1501.969971,2506.850098,363,0.00961887850749443,0.0160741926998531,-0.00141841885501215,0.00845662609361852,0.0320211851986175,0.0264935796418167,0.0363584105618453,0.0228446283114284,0.0179686665126255
23.219999,39.48,40.21,46.68,34.86,1045.849976,1539.130005,2510.030029,365,0.00114044235714283,0.0244397645075969,0.00983931836761354,0.00126769280722705,0.0320229680925013,0.0265442804802043,0.036931773148235,0.0229823799679653,0.0180047550539483
25.450001,35.547501,44.12,49.95,37.81,1016.059998,1500.280029,2447.889893,366,-0.104924356145515,-0.0255655482887507,-0.0288975284076223,-0.0250683315282973,0.0209427409095762,0.0341933772371954,0.0370761969179607,0.0236429748975783,0.018328158427161
21.379999,37.064999,37.55,44.38,33.35,1070.709961,1575.390015,2531.939941,367,0.0418032427092867,0.0488510935096294,0.0523895428360337,0.033759398727554,0.0196504231957518,0.0347208996808466,0.0371753530271128,0.0264737218491769,0.0199704577989967
21.4,36.982498,37.92,46.02,33.13,1068.390015,1629.51001,2549.689941,370,-0.00222832742443213,0.0337764920711274,-0.00216908693901985,0.00698597599634621,0.0195935462547383,0.0338397530294561,0.0358898155362529,0.0238755149204769,0.0190212951550947
20.469999,37.6875,36.38,45.02,32.28,1076.280029,1656.579956,2574.409912,371,0.018883700782784,0.0164758473627051,0.00735782142109365,0.00964858745334585,0.0202618784542789,0.0343507958634332,0.0358429979141201,0.0236432412645154,0.0192119675020317
19.98,38.327499,35.6,43.95,31.41,1074.660034,1659.420044,2584.959961,372,0.016839153624141,0.00171296061185533,-0.00150631375943799,0.00408967139948579,0.0201950027927317,0.0340420409670693,0.034596982434767,0.0225718366039741,0.0186105697886203
19.5,38.450001,35.47,44.08,32.68,1070.329956,1656.219971,2596.639893,373,0.00319109384791005,-0.00193029036876791,-0.00403739309000972,0.00450824151275331,0.020330081151039,0.0339951356737109,0.0345701453019319,0.022604543067106,0.0186396857110304
18.190001,38.072498,34.8,43.8,32.34,1057.189941,1640.560059,2596.26001,374,-0.00986653774710211,-0.00950019694234427,-0.0123525820842154,-0.00014630861667797,0.0200702188222479,0.0340136375959226,0.0346368714044978,0.022666097968511,0.0186399624844368
19.07,37.5,35.42,45.05,33.22,1044.689941,1617.209961,2582.610107,377,-0.0151512512359879,-0.0143352647518684,-0.0118942547333152,-0.00527139484087602,0.0196439696760273,0.034037451596766,0.0346490577812756,0.0226661716795339,0.0186096275424592
18.6,38.267502,33.54,42.51,31.74,1077.150024,1674.560059,2610.300049,378,0.0202600912710289,0.0348480612580033,0.0305985523098613,0.0106646191089581,0.0193741291040029,0.0343263130398358,0.0355312411066805,0.0236794686616594,0.0187903022382579
19.040001,38.735001,33.07,40.91,30.8,1080.969971,1683.780029,2616.100098,379,0.0121425856529163,0.00549080374395849,0.00354007283949365,0.00221952059464137,0.0193711315683503,0.03393426810911,0.0342496443653455,0.0232577229360544,0.0183089791178623
18.059999,38.965,32.85,40.23,31.45,1089.900024,1693.219971,2635.959961,380,0.0059201973952141,0.0055907412426377,0.00822721157068518,0.00756273059854884,0.019371212630631,0.0339580091345383,0.0324127505133874,0.0224739063855323,0.0176991871099787
17.799999,39.205002,32.77,38.56,30.15,1098.26001,1696.199951,2670.709961,381,0.00614053340126075,0.00175840163592245,0.00764114739905875,0.0130969128395471,0.0193725407724356,0.0338372817011105,0.0322401564534165,0.0224115176826041,0.0178684498059364
20.799999,38.325001,35.72,43.66,33.98,1070.52002,1632.170044,2632.899902,385,-0.022701889846279,-0.0384799813157723,-0.0255825879184917,-0.0142584769819338,0.0185180626784657,0.0335079469916084,0.0323344157920066,0.0232107708921074,0.0178078805421678
19.52,38.48,35.32,43.45,32.86,1075.569946,1640.02002,2638.699951,386,0.00403617494699926,0.00479800433708455,0.0047061729941511,0.00220048998487421,0.0185596522280996,0.0331007562151602,0.0317216388657446,0.0229390971426535,0.0173124692673152
18.889999,38.174999,34.48,41.23,32.21,1073.900024,1654.930054,2642.330078,387,-0.00795780088796372,0.00905029541312086,-0.00155379917773235,0.00137478012880621,0.0183008877560852,0.0319462930561594,0.0280951649789283,0.021694822631758,0.0164292037171491
17.42,39.439999,32.83,39.04,30.42,1090.98999,1670.569946,2664.76001,388,0.0325996794699228,0.00940610874232206,0.0157886275096146,0.00845286783577848,0.017305358069199,0.0320541637230062,0.0270367280590792,0.0217548917713333,0.0147431015237392
18.870001,39.075001,35.39,41.6,32.52,1070.079956,1637.890015,2643.850098,391,-0.00929760248011391,-0.0197560159672703,-0.0193521608244298,-0.00787777580664351,0.0170109691048341,0.0285032438171447,0.0206968035738491,0.0179559245453172,0.0113727410691256
19.129999,38.669998,36.28,42.32,32.89,1060.619995,1593.880005,2640,392,-0.0104188479998255,-0.0272375389043349,-0.00887973283618226,-0.00145730806513367,0.0169865952525591,0.0285587679162351,0.0217515288694887,0.018079315541693,0.0113512642309983
17.66,41.3125,26.42,39.29,31.4,1089.060059,1670.430054,2681.050049,393,0.06610106371238,0.0469098122795177,0.026461354947477,0.0154296099556674,0.00990255026165796,0.0320432398025973,0.0236463324852429,0.0188319950839399,0.0116333371262029
16.57,41.610001,25.97,38.69,31.67,1116.369995,1718.72998,2704.100098,394,0.00717542941562899,0.0285045237228783,0.0247673527243473,0.00856064887278229,0.00986514100994994,0.0320211851986175,0.0240674837053077,0.019428938145006,0.0116355295991352
16.139999,41.630001,25.21,32.53,30.9,1110.75,1626.22998,2706.530029,395,0.000480538200488212,-0.0553211941264644,-0.00504688291742905,0.000898206347996755,0.00990280694841361,0.0320229680925013,0.0271745327697963,0.0194605232746525,0.0116395221430951
15.73,42.8125,25.01,30.4,28.01,1132.800049,1633.310059,2724.870117,398,0.0280090307944216,0.00434422651666644,0.0196570243790859,0.00675338115835711,0.00814031107775736,0.0209427409095762,0.0263959991915971,0.0183506154222836,0.00961797535018901
15.57,43.544998,24.33,28.26,21.31,1145.98999,1658.810059,2737.699951,399,0.0169647241927597,0.0154918466387803,0.0115763963119386,0.00469737044338014,0.00769933271743874,0.0196504231957518,0.0245004746631049,0.0149460322706554,0.00703189901286517
15.38,43.560001,24.2,28.57,23.34,1115.22998,1640.26001,2731.610107,400,0.000344480806397041,-0.0112457414414173,-0.0272082397918254,-0.00222691580916923,0.00772265812524708,0.0195935462547383,0.0235751973377189,0.0163331527584936,0.00710499943433784
16.370001,42.735001,24.88,29.73,24.21,1098.709961,1614.369995,2706.050049,401,-0.0191210410035962,-0.0159099873603115,-0.014923914880371,-0.00940119298427344,0.00972397970507682,0.0202618784542789,0.0235242522045227,0.0166904687021342,0.00745877001582248
15.72,42.602501,25.04,30,24.35,1095.060059,1588.219971,2707.879883,402,-0.00310531954579307,-0.0163309105794767,-0.00332751868653691,0.000675972571739791,0.00983540552590397,0.0201950027927317,0.0237399611276423,0.0167087670344934,0.00745672497773745
15.97,42.357498,25.14,29.67,23.63,1095.01001,1591,2709.800049,405,-0.00576750663922798,0.00174887534296708,-4.57053869808988e-05,0.000708851798003174,0.00963847683532741,0.020330081151039,0.0237547568386429,0.0166725100940855,0.00744431232162351
15.43,42.7225,24.37,27.41,22.33,1121.369995,1638.01001,2744.72998,406,0.00858025970594323,0.0291193471676667,0.02378764283762,0.0128078526686295,0.00972063980443518,0.0200702188222479,0.0246172662540432,0.017076383611249,0.00778382212533158
15.65,42.544998,24.47,27.32,22.44,1120.160034,1640,2753.030029,407,-0.00416342124645652,0.00121414531279029,-0.00107958501725491,0.00301943165665719,0.00976656511765413,0.0196439696760273,0.0243997545281325,0.0167712214232718,0.00756935758141038
16.219999,42.700001,24.12,27.64,23.08,1121.670044,1622.650024,2745.72998,408,0.00363665136131219,-0.0106356117996507,0.00134712282003413,-0.00265516344658234,0.00984892922840007,0.0193741291040029,0.0232032269657704,0.0155637281682769,0.00745598168453231
14.91,42.605,23.05,27.27,22.63,1113.650024,1607.949951,2775.600098,409,-0.00222732637386303,-0.0091005847640746,-0.00717575485347766,0.0108200049595242,0.0101222913090439,0.0193711315683503,0.0232019050774587,0.0156834569900619,0.00767797486381677
14.88,42.732498,22.31,26.35,22.15,1118.560059,1627.579956,2779.76001,413,0.00298809076558104,0.0121341767320589,0.00439926596181195,0.00149762128705966,0.0101619183066725,0.019371212630631,0.0233551151399752,0.0156224894425162,0.0076043003303935
14.02,43.0075,21.99,26.51,22.1,1113.800049,1622.099976,2784.699951,414,0.00641481104355668,-0.00337263072614391,-0.00426456036095946,0.00177553341470471,0.0122841153346823,0.0193725407724356,0.0233419537609966,0.0155944288623028,0.00720867499128131
14.46,42.764999,22.24,26.35,22.8,1096.969971,1619.439941,2774.879883,415,-0.00565453143992034,-0.00164121723945954,-0.0152258289951215,-0.0035326691965496,0.0134084887166613,0.0185180626784657,0.0218071269654356,0.01486962460567,0.00632575142996177
13.51,43.2425,21.38,24.47,21.51,1110.369995,1631.560059,2792.669922,416,0.0111038202868046,0.00745627447092279,0.0121414814395155,0.00639063867189993,0.0138556419140462,0.0185596522280996,0.0218463231983901,0.0150457074770119,0.00638163499095826
14.85,43.557499,21.6,25.13,20.9,1109.400024,1633,2796.110107,419,0.00725807342082296,0.000882165478568453,-0.000873938339047697,0.00123110425411266,0.0141889826258571,0.0183008877560852,0.0217450072639931,0.0150395012741943,0.00638320424201299
15.17,43.5825,21.38,24.43,21.6,1115.130005,1636.400024,2793.899902,420,0.000573812278469088,0.00207990775111888,0.00515164425549308,-0.000790769644996914,0.0142258365673963,0.017305358069199,0.0216343411844482,0.0147114742790961,0.00628415056743518
14.7,43.717499,21.13,24.83,21.65,1116.050049,1641.089966,2792.379883,421,0.0030927630963089,0.00286191275360537,0.000824715199921222,-0.000544197246115097,0.014234917442043,0.0170109691048341,0.0212119552529432,0.013952208170385,0.00588401928083761
14.78,43.287498,21.62,24.24,21.41,1119.920044,1639.829956,2784.48999,422,-0.00988459320571744,-0.000768083398497765,0.00346158374522609,-0.00282950775026958,0.0139022745216307,0.0169865952525591,0.0202723501607683,0.0137290273870049,0.00593872621648481
13.57,43.7425,20.31,23.85,20.83,1140.98999,1671.72998,2803.689941,423,0.0104563060108132,0.0192664553108877,0.0186390043623685,0.00687165652798694,0.0138452491152311,0.00990255026165796,0.0179282817662127,0.0131425819704394,0.00526525815405519
14.63,43.962502,21.66,25.24,21.87,1147.800049,1696.170044,2792.810059,426,0.00501687375678017,0.0145137877308441,0.00595081154716759,-0.00388810710489462,0.0140231669323626,0.00986514100994994,0.0170562648695677,0.0121308606605992,0.00520548317374226
14.74,43.8825,20.96,24.77,21.62,1162.030029,1692.430054,2789.649902,427,-0.00182143594505435,-0.00220739621699817,0.0123213912262274,-0.0011321737583927,0.0139494414649292,0.00990280694841361,0.0116087491961383,0.012266234868893,0.00523670522567316
15.74,43.630001,21.98,26.18,21.99,1157.859985,1668.949951,2771.449951,428,-0.00577059729283658,-0.0139707411068368,-0.00359503982178389,-0.00654547354291779,0.0137518427926387,0.00814031107775736,0.0120937913172495,0.011640310846819,0.00536463682652445
16.59,43.125,23.34,29.31,22.95,1143.300049,1625.949951,2748.929932,429,-0.0116421347040032,-0.026102426603364,-0.0126546003627537,-0.00815891094558285,0.0131825073303958,0.00769933271743874,0.0129801002745524,0.0117443573996175,0.00562570879327099
16.049999,43.227501,22.91,29.46,23.17,1142.319946,1620.800049,2743.070068,430,0.00237401457870501,-0.00317234546482137,-0.00085762555649449,-0.00213396439319791,0.0133002130288437,0.00772265812524708,0.0127779842064625,0.00997967655381513,0.00562374425351544
14.33,44.724998,19.52,22.99,18.97,1175.76001,1670.619995,2783.300049,433,0.0340556947468333,0.0302749272775191,0.0288535206537448,0.0145595357562538,0.0119104975873213,0.00972397970507682,0.0139282157024377,0.0109780598077144,0.00599681243413507
13.77,45.227501,19.64,22.1,18.59,1193.199951,1673.099976,2791.52002,434,0.011172746346658,0.00148336671506577,0.0147239770709859,0.00294896583397186,0.011832352591083,0.00983540552590397,0.0133082403699498,0.0111445923575236,0.00600472909161535
13.41,45.427502,19.48,21.66,18.2,1193.319946,1690.810059,2810.919922,435,0.00441236154354918,0.0105295602107409,0.00010056065340347,0.00692554663356937,0.0121830051638941,0.00963847683532741,0.0134216015951537,0.0111419257026515,0.00611859869722685
13.5,45.932499,19.64,22.33,17.72,1185.550049,1686.219971,2808.47998,436,0.0110552131734059,-0.00271841872051848,-0.00653244998394165,-0.000868399542970799,0.0121225235510791,0.00972063980443518,0.012038406704109,0.0104023089502861,0.0055869088437822
12.88,46.529999,20.18,22.27,18.81,1184.459961,1712.359985,2822.47998,437,0.0129243386243707,0.0153832070006494,-0.000919901664778955,0.00497251940925914,0.0119442200117267,0.00976656511765413,0.0124196017879702,0.0103995041290271,0.00563661007368893
13.1,47.005001,22.07,23.72,20.25,1184.26001,1742.150024,2832.939941,440,0.0101567559398004,0.0172474691935243,-0.000168826203960748,0.00369909682158287,0.0118543552908394,0.00984892922840007,0.0124852131329091,0.0104143085660722,0.00559044350094582
13.56,46.6325,22.82,25.31,20,1198.849976,1761.849976,2832.570068,441,-0.00795627736826576,0.0112443833134011,0.0122446285533204,-0.000130570063396895,0.0121105450518248,0.0101222913090439,0.0122552648254623,0.0103663066524237,0.00517158240550253
13.91,47.040001,23.38,25.51,20.35,1223.969971,1797.27002,2824.22998,442,0.00870060191229394,0.0199044783256612,0.0207369063459941,-0.00294869677987197,0.0120638849007927,0.0101619183066725,0.0126140068479161,0.0110282729990168,0.00523936748745436
13.63,48.772499,25.95,26.13,19.81,1231.540039,1819.26001,2854.879883,443,0.0361682840770472,0.0121609724370302,0.00616580014076096,0.0107940157263409,0.00952069907893973,0.0122841153346823,0.0125709383325533,0.0108573614864656,0.00567834880475311
16.48,47.762501,27.46,28.85,22.62,1205.5,1764.77002,2800.709961,444,-0.0209257752159764,-0.0304094488851847,-0.0213710317941231,-0.0191568271776346,0.00825312133325596,0.0134084887166613,0.0147605589337596,0.0114881549333081,0.00715817311211809
16.33,47.185001,26.99,30.48,23.95,1193,1774.26001,2798.360107,447,-0.0121647670434735,0.00536305861537301,-0.0104232755233102,-0.000839373006383148,0.00750951460208082,0.0138556419140462,0.0147437651212402,0.0117883027826594,0.00703044768481971
14.68,46.697498,27.07,29.96,23.38,1184.619995,1783.76001,2818.459961,448,-0.0103854794439968,0.00534006133858611,-0.00704909928218811,0.00715705312086712,0.00738843478808524,0.0141889826258571,0.0147288251264891,0.0119762372186006,0.00719524385333246
15.15,47.1175,26.97,30.86,23.86,1173.02002,1765.699951,2805.370117,449,0.00895389468617047,-0.010176316990532,-0.00984040695921973,-0.00465514336561057,0.00757966863720171,0.0142258365673963,0.0150564248601635,0.0122919991584645,0.00727562608054156
14.43,47.18,26.2,30.27,23.5,1168.48999,1773.420044,2815.439941,450,0.00132559207088345,0.00436272590692344,-0.00386932845258503,0.00358305463780439,0.00757661988180915,0.014234917442043,0.0150562017280547,0.0123647336223579,0.00731031887908625
13.71,47.487499,25.67,28.92,22.69,1173.310059,1780.75,2834.399902,451,0.00649642347604162,0.00412471339382048,0.00411655624382679,0.00671170606634064,0.00908747455175777,0.0139022745216307,0.0150215363426869,0.0123689360807258,0.00739610649537265
13.4,47.810001,26.5,29.33,22.99,1194.430054,1814.189941,2867.189941,454,0.00676834609856725,0.018604430714352,0.0178402646853106,0.0115021954976324,0.0134280613023782,0.0138452491152311,0.014988390045399,0.0123170339281152,0.00764942143233154
13.36,48.505001,26.35,29.92,23.02,1200.48999,1813.97998,2867.23999,455,0.0144320624755401,-0.000115739342316346,0.00506066910106462,1.74556148051508e-05,0.0134376801997136,0.0140231669323626,0.0148090372639005,0.0123049327337417,0.0075700037703189
13.74,48.837502,26.38,30.18,23.03,1205.920044,1820.699951,2873.399902,456,0.0068315953036473,0.00369770036669426,0.00451299914769976,0.00214607238219955,0.0135581000822498,0.0139494414649292,0.0147572470465181,0.0120980407284109,0.00755215023805006
13.58,48.922501,26.78,30.39,22.93,1215,1818.859985,2879.389893,457,0.00173893246339052,-0.0010110926535658,0.00750127919282395,0.00208246550914204,0.0142024884626653,0.0137518427926387,0.0142534218913784,0.0120945309628968,0.00732919523876708
12.82,49.25,27.03,29.73,23.55,1207.150024,1837.280029,2892.73999,458,0.00667193382138187,0.0100763098684551,-0.00648184745494618,0.0046257173955615,0.0156307736428878,0.0131825073303958,0.0124993875047569,0.0117840909632426,0.0069816442313106
13.18,50.025002,28.78,31.12,24.21,1203.839966,1849.859985,2895.77002,461,0.0156135528317085,0.00682371961234285,-0.00274580989004836,0.00104691199342,0.0152878994645187,0.0133002130288437,0.0123290419897398,0.0118188463543091,0.0069118733323791
14.28,49.875,30.32,31.77,24.83,1197.25,1835.839966,2878.199951,462,-0.00300304523977868,-0.00760782853105102,-0.00548915920693549,-0.00608597665726052,0.0154749701714227,0.0119104975873213,0.0113798093446945,0.0102633127613994,0.00658315864946225
13.3,50.154999,30.3,31.51,24.69,1202.160034,1847.329956,2888.209961,463,0.0055983151872292,0.00623920563891023,0.00409270677717721,0.00347183783585603,0.0159095915105522,0.011832352591083,0.0113642778083118,0.00979699795834948,0.00658951516118438
13.02,49.737499,30.33,31.29,24.76,1204.619995,1844.069946,2888.320068,464,-0.00835903474976396,-0.0017662734648507,0.00204419334295913,3.81221942795662e-05,0.020452892910375,0.0121830051638941,0.0113665979464278,0.00980364031273456,0.0064828579333414
12.01,49.717499,29.58,29.74,24.08,1217.869995,1843.060059,2907.409912,465,-0.000402191959615994,-0.000547790299709305,0.0109392667770445,0.00658757847635005,0.0208640314710639,0.0121225235510791,0.011310923443653,0.00992220480820667,0.00656222280876795
12.32,49.807499,29.76,30.26,25.63,1221.099976,1844.869995,2905.580078,468,0.00180859133566669,0.000981545809606743,0.00264864506466633,-0.000629567249758267,0.0210837889950193,0.0119442200117267,0.0110344227394137,0.00991318451580334,0.006534147934453
12.18,49.8125,29.78,29.23,25.11,1227.130005,1863.040039,2907.060059,469,0.00010040152689017,0.00980077147340097,0.00492604145889697,0.000509228507906023,0.021083984927436,0.0118543552908394,0.0106863717524451,0.00993388994614839,0.00651463184299728
12.6,50.782501,29.75,28.44,25.64,1236.339966,1864.819946,2900.449951,470,0.0192858701871623,0.000954921666809661,0.00747726095198065,-0.00227640101974291,0.0205053414283732,0.0121105450518248,0.0105336350008115,0.00973315236816532,0.00655374866839833
12.09,50.965,28.82,27.16,24.6,1236.369995,1861.689941,2905.030029,471,0.00358729588278006,-0.00167985908046209,2.42883318097853e-05,0.00157784678131456,0.0213348164010494,0.0120638849007927,0.0097988757147014,0.00867461731899805,0.00648707358921148
12.42,51.1325,28.9,28.42,25.02,1248.839966,1887.310059,2907.969971,475,0.00328118024980828,0.0136679204290848,0.0100354302852494,0.00101150602121614,0.0219115614609791,0.00952069907893973,0.00988463412675537,0.00884094051346126,0.00611505631551505
12.28,51.869999,28.61,27.71,25.64,1264.550049,1923.77002,2933.679932,476,0.0143202662141575,0.0191342467904096,0.0125012731854213,0.0088023511954054,0.0217495765840297,0.00825312133325596,0.00743419703032824,0.00762617165874323,0.00431328264450124
13.14,51.790001,29.23,28.06,26.08,1256,1901.75,2927.25,477,-0.00154346933979488,-0.0115122979791629,-0.00678429836978012,-0.00219416872553602,0.0218563753638924,0.00750951460208082,0.00816762169895309,0.00735984958951916,0.00437090090571197
13.25,51.32,29.41,28.32,26.7,1263.449951,1902.25,2926.169922,478,-0.00911655999711103,0.000262881179221353,0.00591396761863994,-0.000369041697554806,0.0218584776295979,0.00738843478808524,0.00817948546927042,0.00706080186350088,0.00424609890909755
12.73,51.075001,28.89,22.36,24.98,1272.180054,1950.630005,2939.879883,479,-0.0047853794646997,0.0251150038094003,0.00688597112255263,0.0046743503443647,0.0218614903593664,0.00757966863720171,0.00891575338586875,0.00644876854256601,0.00402056352306126
13.11,51.1525,29.25,21.97,24.91,1287.579956,1938.430054,2943.030029,482,0.00151620677584097,-0.00627400494408459,0.0120324465878943,0.00107094833958232,0.0217890976872754,0.00757661988180915,0.00923487298601378,0.00642884343631734,0.00401566639964401
13.12,50.1675,30.35,21.77,19.42,1188.47998,1926.52002,2945.830078,483,-0.0194439603800416,-0.00616311800731761,-0.0800892904611619,0.000950964757232775,0.0217370107019004,0.00908747455175777,0.00950988724741305,0.0195762866650018,0.00388010963410182
14.8,52.630001,21.44,22.18,19.97,1168.079956,1911.52002,2923.72998,484,0.0479189116877219,-0.00781652938283894,-0.0173138253714136,-0.00753044596818508,0.0180749337594672,0.0134280613023782,0.00918823653048952,0.0195323768599242,0.00372933217036238
14.42,52.287498,22.3,23.34,20.6,1162.609985,1900.819946,2917.52002,485,-0.00652901984800103,-0.00561340394209076,-0.00469387278577038,-0.00212624432768926,0.0180696891803405,0.0134376801997136,0.00934316318816027,0.0194954378691488,0.00378448789015531
